loss_0,loss_1,loss_2,total_loss
3.080229187011718750e+01,1.957068681716918945e+00,2.614476084709167480e-01,3.302080816030502319e+01
2.916550636291503906e+01,1.927711367607116699e+00,2.586013674736022949e-01,3.135181909799575806e+01
2.808507156372070312e+01,1.903766870498657227e+00,2.576336860656738281e-01,3.024647212028503418e+01
2.659167480468750000e+01,1.828929901123046875e+00,2.543157637119293213e-01,2.867492046952247620e+01
2.518019485473632812e+01,1.748121619224548340e+00,2.505230009555816650e-01,2.717883947491645813e+01
2.391118812561035156e+01,1.619114041328430176e+00,2.444960474967956543e-01,2.577479821443557739e+01
2.295417404174804688e+01,1.595100522041320801e+00,2.430776506662368774e-01,2.479235221445560455e+01
2.229270362854003906e+01,1.580229997634887695e+00,2.424619346857070923e-01,2.411539556086063385e+01
2.109974479675292969e+01,1.521635055541992188e+00,2.398234009742736816e-01,2.286120325326919556e+01
2.096770095825195312e+01,1.414696335792541504e+00,2.344255149364471436e-01,2.261682280898094177e+01
1.936883544921875000e+01,1.408537864685058594e+00,2.341115176677703857e-01,2.101148483157157898e+01
1.884073829650878906e+01,1.389980435371398926e+00,2.331234216690063477e-01,2.046384215354919434e+01
1.810746574401855469e+01,1.350387811660766602e+00,2.310321480035781860e-01,1.968888570368289948e+01
1.811069679260253906e+01,1.350387811660766602e+00,2.310321480035781860e-01,1.969211675226688385e+01
1.703409957885742188e+01,1.301156044006347656e+00,2.286648452281951904e-01,1.856392046809196472e+01
1.720479965209960938e+01,1.218189835548400879e+00,2.235880643129348755e-01,1.864657755196094513e+01
1.637405014038085938e+01,1.255737900733947754e+00,2.261744141578674316e-01,1.785596245527267456e+01
1.544542312622070312e+01,1.227322697639465332e+00,2.248670756816864014e-01,1.689761289954185486e+01
1.487978172302246094e+01,1.212700605392456055e+00,2.245204001665115356e-01,1.631700272858142853e+01
1.424071788787841797e+01,1.189461588859558105e+00,2.237054258584976196e-01,1.565388490259647369e+01
1.371274089813232422e+01,1.164077281951904297e+00,2.227344214916229248e-01,1.509955260157585144e+01
1.322525024414062500e+01,1.153439998626708984e+00,2.219342142343521118e-01,1.460062445700168610e+01
1.269489192962646484e+01,1.133712053298950195e+00,2.201687693595886230e-01,1.404877275228500366e+01
1.236520671844482422e+01,1.119073867797851562e+00,2.191784530878067017e-01,1.370345903933048248e+01
1.174707412719726562e+01,1.087910890579223633e+00,2.167727947235107422e-01,1.305175781250000000e+01
